,GROUP_VALUE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,4Q_FG_PCT,4Q_FG3_PCT,4Q_FT_PCT,4Q_OREB,4Q_DREB,4Q_REB,4Q_AST,4Q_TOV,4Q_STL,4Q_BLK,PO_FG_PCT,PO_FG3_PCT,PO_FT_PCT,PO_OREB,PO_DREB,PO_REB,PO_AST,PO_TOV,PO_STL,PO_BLK,SC_FG_PCT,SC_FG3_PCT,SC_FT_PCT,SC_OREB,SC_DREB,SC_REB,SC_AST,SC_TOV,SC_STL,SC_BLK,PERSON_ID,DISPLAY_FIRST_LAST
259,2015-16,0.423,0.437,0.778,0.4,2.3,2.7,3.1,1.4,0.9,0.2,0.449,0.444,0.829,0.2,0.8,1.0,0.8,0.4,0.4,0.1,,,,,,,,,,,0.372,0.5,0.5,0.0,0.1,0.1,0.2,0.1,0.0,0.0,201573,Jerryd Bayless
260,2016-17,0.344,0.4,0.9,1.0,3.0,4.0,4.3,3.0,0.0,0.0,0.143,0.0,1.0,0.3,0.3,0.7,0.7,0.7,0.0,0.0,,,,,,,,,,,0.25,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,201573,Jerryd Bayless
261,2012-13,0.5,0.0,0.583,0.8,1.3,2.0,0.3,0.7,0.1,0.4,0.571,0.0,0.571,0.3,0.6,0.9,0.2,0.4,0.1,0.3,0.571,0.0,0.0,0.5,0.8,1.3,0.0,0.3,0.0,0.0,,,,,,,,,,,203382,Aron Baynes
262,2013-14,0.436,0.0,0.905,1.1,1.7,2.7,0.6,0.7,0.0,0.1,0.4,0.0,1.0,0.4,0.9,1.3,0.3,0.3,0.0,0.1,0.5,0.0,0.8,0.9,1.4,2.2,0.0,0.5,0.2,0.0,,,,,,,,,,,203382,Aron Baynes
263,2014-15,0.566,0.25,0.865,1.6,3.0,4.5,0.5,0.9,0.2,0.3,0.559,0.5,0.815,0.5,0.8,1.3,0.2,0.4,0.0,0.1,0.3,0.0,1.0,0.8,1.8,2.5,0.3,0.8,0.0,0.0,0.619,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,203382,Aron Baynes
264,2015-16,0.505,0.0,0.764,1.7,3.0,4.7,0.6,0.8,0.3,0.6,0.571,0.0,0.763,0.8,1.2,2.0,0.3,0.2,0.1,0.2,0.444,0.0,0.667,0.8,1.3,2.0,0.5,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,203382,Aron Baynes
265,2016-17,0.513,0.0,0.84,1.5,3.0,4.4,0.4,0.7,0.2,0.5,0.512,0.0,0.824,0.6,1.0,1.7,0.2,0.3,0.1,0.2,,,,,,,,,,,0.7,0.0,1.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,203382,Aron Baynes
266,2012-13,0.371,0.294,0.614,0.1,0.3,0.4,0.4,0.3,0.3,0.1,0.369,0.28,0.632,0.1,0.1,0.2,0.3,0.2,0.2,0.0,0.125,0.0,0.0,0.1,0.4,0.6,0.2,0.2,0.1,0.0,,,,,,,,,,,203145,Kent Bazemore
267,2013-14,0.417,0.321,0.5926666666666667,0.13333333333333333,1.8333333333333333,1.9666666666666668,1.6666666666666667,1.3333333333333333,0.7333333333333333,0.19999999999999998,0.4406666666666667,0.347,0.734,0.03333333333333333,0.6333333333333333,0.7000000000000001,0.6333333333333333,0.4666666666666666,0.46666666666666673,0.10000000000000002,,,,,,,,,,,,,,,,,,,,,203145,Kent Bazemore
268,2014-15,0.426,0.364,0.6,0.3,2.7,3.0,1.0,1.0,0.7,0.4,0.449,0.375,0.639,0.1,1.1,1.1,0.4,0.3,0.2,0.1,0.423,0.214,0.677,0.2,3.1,3.3,0.8,0.7,0.7,0.6,0.37,0.333,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,203145,Kent Bazemore
269,2015-16,0.441,0.357,0.815,0.4,4.7,5.1,2.3,1.8,1.3,0.5,0.421,0.306,0.779,0.2,1.2,1.4,0.6,0.5,0.3,0.1,0.364,0.262,0.682,0.8,5.8,6.6,1.9,1.0,1.5,0.6,0.391,0.368,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.0,203145,Kent Bazemore
270,2016-17,0.409,0.346,0.708,0.6,2.5,3.2,2.4,1.7,1.2,0.7,0.371,0.375,0.673,0.2,0.7,0.9,0.6,0.4,0.2,0.2,0.396,0.292,0.714,0.7,3.2,3.8,3.3,2.7,0.7,0.8,0.256,0.077,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,203145,Kent Bazemore
271,2012-13,0.41,0.386,0.786,0.8,3.0,3.8,2.4,1.6,0.9,0.5,0.317,0.328,0.714,0.2,0.8,1.1,0.4,0.3,0.2,0.1,,,,,,,,,,,,,,,,,,,,,203078,Bradley Beal
272,2013-14,0.419,0.402,0.788,0.7,3.0,3.7,3.3,1.8,1.0,0.2,0.41,0.333,0.782,0.2,1.0,1.2,0.8,0.6,0.3,0.1,0.424,0.415,0.796,1.4,3.6,5.0,4.5,2.1,1.6,0.6,,,,,,,,,,,203078,Bradley Beal
273,2014-15,0.427,0.409,0.783,0.9,2.9,3.8,3.1,2.0,1.2,0.3,0.36,0.273,0.746,0.3,0.8,1.1,0.7,0.5,0.2,0.1,0.405,0.365,0.831,1.4,4.1,5.5,4.6,2.6,1.6,0.7,0.314,0.308,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,203078,Bradley Beal
274,2015-16,0.449,0.387,0.767,0.7,2.7,3.4,2.9,2.0,1.0,0.2,0.454,0.321,0.746,0.2,0.8,1.0,0.6,0.6,0.3,0.0,,,,,,,,,,,0.453,0.357,1.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,203078,Bradley Beal
275,2016-17,0.482,0.404,0.825,0.7,2.4,3.1,3.5,2.0,1.1,0.3,0.481,0.371,0.826,0.2,0.7,0.9,0.8,0.5,0.2,0.1,0.471,0.287,0.82,1.2,2.2,3.4,2.7,2.1,1.6,0.6,0.329,0.185,1.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,203078,Bradley Beal
276,2016-17,0.452,0.321,0.8,0.2,0.5,0.8,0.5,0.4,0.3,0.0,0.439,0.231,0.75,0.2,0.5,0.6,0.4,0.3,0.3,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1627736,Malik Beasley
277,2008-09,0.472,0.407,0.772,1.4,4.1,5.4,1.0,1.5,0.5,0.5,0.504,0.407,0.746,0.4,1.0,1.4,0.4,0.5,0.2,0.1,0.386,0.308,0.765,1.4,5.9,7.3,1.0,1.6,0.3,1.0,,,,,,,,,,,201563,Michael Beasley
278,2009-10,0.45,0.275,0.8,1.6,4.8,6.4,1.3,1.7,1.0,0.6,0.395,0.257,0.875,0.4,0.9,1.3,0.4,0.5,0.2,0.1,0.449,0.5,0.778,2.0,3.8,5.8,0.6,2.6,0.8,0.0,,,,,,,,,,,201563,Michael Beasley
279,2010-11,0.45,0.366,0.753,1.6,4.0,5.6,2.2,2.7,0.7,0.7,0.427,0.295,0.732,0.6,1.0,1.6,0.4,0.8,0.2,0.2,,,,,,,,,,,,,,,,,,,,,201563,Michael Beasley
280,2011-12,0.445,0.376,0.642,0.8,3.6,4.4,1.0,1.7,0.4,0.4,0.451,0.303,0.632,0.4,1.3,1.7,0.3,0.6,0.2,0.2,,,,,,,,,,,,,,,,,,,,,201563,Michael Beasley
281,2012-13,0.405,0.313,0.746,0.7,3.1,3.8,1.5,1.9,0.4,0.5,0.363,0.265,0.711,0.3,1.1,1.4,0.5,0.5,0.1,0.2,,,,,,,,,,,,,,,,,,,,,201563,Michael Beasley
282,2013-14,0.499,0.389,0.772,0.6,2.6,3.1,0.8,1.0,0.4,0.4,0.504,0.4,0.767,0.3,1.2,1.5,0.4,0.6,0.3,0.1,0.5,0.0,0.333,0.5,0.5,1.0,0.5,0.3,0.0,0.0,,,,,,,,,,,201563,Michael Beasley
283,2014-15,0.434,0.235,0.769,0.5,3.2,3.7,1.3,1.5,0.6,0.5,0.444,0.118,0.929,0.3,1.3,1.5,0.3,0.5,0.2,0.2,,,,,,,,,,,0.25,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,201563,Michael Beasley
284,2015-16,0.522,0.333,0.776,1.5,3.5,4.9,0.8,1.2,0.6,0.5,0.544,0.0,0.769,0.5,1.4,1.9,0.3,0.6,0.0,0.0,0.478,0.333,0.857,0.8,3.4,4.2,0.6,1.4,0.2,0.0,0.417,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,201563,Michael Beasley
285,2016-17,0.532,0.419,0.743,0.7,2.7,3.4,0.9,1.2,0.5,0.5,0.522,0.5,0.739,0.3,0.7,1.0,0.3,0.4,0.2,0.2,0.35,0.6,0.0,0.5,1.8,2.3,0.3,0.5,0.3,0.3,0.4,0.0,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,201563,Michael Beasley
286,2007-08,0.387,0.39,0.778,0.1,0.3,0.4,0.5,0.4,0.2,0.0,0.396,0.533,0.833,0.0,0.2,0.2,0.2,0.2,0.1,0.0,,,,,,,,,,,,,,,,,,,,,201158,Marco Belinelli
287,2008-09,0.442,0.397,0.769,0.2,1.5,1.7,2.1,1.4,0.9,0.0,0.507,0.406,0.813,0.1,0.6,0.7,0.7,0.4,0.2,0.0,,,,,,,,,,,,,,,,,,,,,201158,Marco Belinelli
288,2009-10,0.406,0.38,0.835,0.2,1.2,1.4,1.3,0.9,0.6,0.1,0.415,0.426,0.8,0.1,0.6,0.7,0.5,0.5,0.3,0.1,,,,,,,,,,,,,,,,,,,,,201158,Marco Belinelli
289,2010-11,0.437,0.414,0.784,0.2,1.7,1.9,1.2,1.0,0.5,0.1,0.415,0.415,0.778,0.1,0.4,0.5,0.2,0.2,0.0,0.0,0.365,0.308,1.0,0.0,0.8,0.8,0.7,0.7,0.8,0.0,,,,,,,,,,,201158,Marco Belinelli
290,2011-12,0.417,0.377,0.783,0.3,2.3,2.6,1.5,1.0,0.7,0.1,0.419,0.348,0.727,0.1,0.6,0.7,0.3,0.3,0.1,0.0,,,,,,,,,,,,,,,,,,,,,201158,Marco Belinelli
291,2012-13,0.395,0.357,0.839,0.2,1.7,1.9,2.0,1.1,0.6,0.1,0.355,0.291,0.807,0.1,0.5,0.5,0.6,0.4,0.2,0.0,0.411,0.34,0.879,0.0,2.9,2.9,2.6,1.3,0.4,0.0,,,,,,,,,,,201158,Marco Belinelli
292,2013-14,0.485,0.43,0.847,0.2,2.6,2.8,2.2,1.2,0.6,0.1,0.505,0.438,0.864,0.1,0.8,0.8,0.6,0.3,0.2,0.0,0.444,0.421,0.955,0.2,2.1,2.3,0.8,0.5,0.1,0.0,,,,,,,,,,,201158,Marco Belinelli
293,2014-15,0.423,0.374,0.848,0.4,2.1,2.5,1.5,1.0,0.5,0.0,0.382,0.313,0.85,0.1,0.6,0.8,0.3,0.3,0.2,0.0,0.513,0.467,0.846,0.3,1.6,1.9,1.4,0.7,0.3,0.0,0.238,0.273,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,201158,Marco Belinelli
294,2015-16,0.386,0.306,0.833,0.1,1.6,1.7,1.9,1.2,0.5,0.0,0.436,0.364,0.811,0.1,0.5,0.6,0.7,0.4,0.2,0.0,,,,,,,,,,,0.256,0.308,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,201158,Marco Belinelli
295,2016-17,0.429,0.36,0.893,0.2,2.2,2.4,2.0,0.9,0.6,0.1,0.415,0.367,0.87,0.1,0.8,1.0,0.5,0.3,0.2,0.0,,,,,,,,,,,0.324,0.292,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,201158,Marco Belinelli
296,2016-17,0.48,0.056,0.375,0.4,1.2,1.6,0.7,0.4,0.2,0.1,0.45,0.0,0.385,0.2,0.7,0.9,0.5,0.3,0.1,0.1,,,,,,,,,,,0.143,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1627761,DeAndre' Bembry
297,2016-17,0.354,0.277,0.364,0.5,1.9,2.4,0.5,0.7,0.2,0.5,0.359,0.24,0.167,0.1,0.8,0.9,0.3,0.2,0.1,0.1,,,,,,,,,,,0.167,0.25,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1627733,Dragan Bender
298,2013-14,0.356,0.245,0.638,0.9,2.0,3.0,0.3,0.9,0.4,0.2,0.402,0.286,0.636,0.5,1.0,1.5,0.2,0.5,0.2,0.1,,,,,,,,,,,,,,,,,,,,,203461,Anthony Bennett
299,2014-15,0.421,0.304,0.641,0.9,2.9,3.8,0.8,0.6,0.5,0.3,0.434,0.5,0.533,0.3,1.1,1.5,0.3,0.2,0.2,0.1,,,,,,,,,,,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,203461,Anthony Bennett
