,SEASON_ID,PERSON_ID,DISPLAY_FIRST_LAST,SC_FG_PCT_DIFF,SC_FG3_PCT_DIFF,PO_FT_PCT_DIFF,4Q_FT_PCT_DIFF,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,AGE,GP,GS,AVG_MIN
744,2010-11,201961,Wayne Ellington,,,,-0.09699999999999998,0.40299999999999997,0.397,0.792,0.4,1.3,1.7,1.2,0.9,0.5,0.0,23.0,19.1,62,8
745,2011-12,201961,Wayne Ellington,,,,0.0,0.40399999999999997,0.324,0.8,0.3,1.7,1.9,0.6,0.5,0.5,0.2,24.0,19.1,51,4
746,2012-13,201961,Wayne Ellington,,,,-0.06199999999999972,0.4243333333333333,0.3953333333333333,0.9143333333333334,0.3,1.8333333333333333,2.1333333333333333,1.3333333333333333,0.7333333333333334,0.6,0.03333333333333333,25.0,21.366666666666664,78,21
747,2013-14,201961,Wayne Ellington,,,-0.09099999999999997,-0.09099999999999997,0.43700000000000006,0.424,0.909,0.2,0.8,1.0,0.4,0.2,0.4,0.0,26.0,8.7,45,1
748,2014-15,201961,Wayne Ellington,0.08800000000000002,0.017000000000000015,,0.04799999999999993,0.41200000000000003,0.37,0.813,0.5,2.8,3.2,1.6,0.8,0.5,0.0,27.0,25.8,65,36
749,2015-16,201961,Wayne Ellington,0.122,0.10799999999999998,,0.02400000000000002,0.389,0.358,0.857,0.3,2.0,2.3,1.1,0.6,0.6,0.1,28.0,21.3,76,41
750,2016-17,201961,Wayne Ellington,-0.02799999999999997,-0.022000000000000075,,0.04200000000000004,0.41600000000000004,0.37799999999999995,0.86,0.3,1.8,2.1,1.1,0.5,0.6,0.1,29.0,24.2,62,13
751,2005-06,101145,Monta Ellis,,,,-0.16299999999999992,0.415,0.341,0.7120000000000001,0.4,1.7,2.1,1.6,1.2,0.7,0.2,20.0,18.1,49,3
752,2006-07,101145,Monta Ellis,,,-0.05799999999999994,-0.029000000000000026,0.475,0.273,0.763,0.8,2.4,3.2,4.1,2.9,1.7,0.3,21.0,34.3,77,53
753,2007-08,101145,Monta Ellis,,,,0.05499999999999994,0.531,0.231,0.767,1.6,3.3,5.0,3.9,2.1,1.5,0.3,22.0,37.9,81,72
754,2008-09,101145,Monta Ellis,,,,0.005999999999999894,0.451,0.308,0.83,0.6,3.8,4.3,3.7,2.7,1.6,0.3,23.0,35.7,25,25
755,2009-10,101145,Monta Ellis,,,,-0.04700000000000004,0.449,0.33799999999999997,0.753,0.7,3.3,4.0,5.3,3.8,2.2,0.4,24.0,41.4,64,64
756,2010-11,101145,Monta Ellis,,,,-0.025999999999999912,0.451,0.361,0.789,0.6,3.0,3.5,5.6,3.2,2.1,0.3,25.0,40.3,80,80
757,2011-12,101145,Monta Ellis,,,,0.05033333333333323,0.4326666666666667,0.29866666666666664,0.7906666666666666,0.3,3.1333333333333333,3.4333333333333336,5.966666666666666,3.0,1.4666666666666668,0.3,26.0,36.5,58,58
758,2012-13,101145,Monta Ellis,,,0.398,0.0050000000000000044,0.41600000000000004,0.287,0.773,0.5,3.3,3.9,6.0,3.1,2.1,0.4,27.0,37.5,82,82
759,2013-14,101145,Monta Ellis,,,-0.08300000000000007,0.0050000000000000044,0.451,0.33,0.7879999999999999,0.5,3.1,3.6,5.7,3.2,1.7,0.3,28.0,36.9,82,82
760,2014-15,101145,Monta Ellis,0.10700000000000004,-0.06600000000000006,0.0020000000000000018,-0.0010000000000000009,0.445,0.285,0.752,0.4,2.0,2.4,4.1,2.5,1.9,0.3,29.0,33.7,80,80
761,2015-16,101145,Monta Ellis,0.07800000000000007,0.07,-0.014000000000000123,-0.01100000000000012,0.42700000000000005,0.309,0.7859999999999999,0.5,2.8,3.3,4.7,2.5,1.9,0.5,30.0,33.8,81,81
762,2016-17,101145,Monta Ellis,0.06599999999999995,0.057999999999999996,-0.07300000000000006,0.006000000000000005,0.44299999999999995,0.319,0.727,0.3,2.5,2.8,3.2,1.8,1.1,0.4,31.0,27.0,74,33
